density,nelements,avg_electronegativity,avg_atomic_mass,vol_per_site,band_gap,avg_ve,range_ve,avg_group,std_group,avg_period,max_en,min_en,range_en,avg_rad,range_rad,n_unique,total_ve,density_ve_ratio
4.30990664920126,2,2.72499999999999,112.1731,43.21852650941956,2.8826,6.5,2.0,16.5,0.8660254037844386,4.5,2.96,2.02,0.94,124.5,42.0,2.0,26.0,0.6530161589698878
7.81849613632773,3,2.80666666666666,101.627933333333,21.584349549488,2.2251,6.0,2.0,16.0,0.816496580927726,4.0,3.44,2.02,1.42,114.33333333333333,83.0,3.0,18.0,1.2817206780865131
4.7866940266516,2,2.875,78.83485,27.34838439759731,3.3934,6.5,2.0,16.5,0.8660254037844386,3.75,3.16,2.02,1.1400000000000001,113.25,57.0,2.0,26.0,0.7252566707047879
7.61466476030101,3,2.87333333333333,86.8109333333333,18.930964230959667,2.5681,6.0,2.0,16.0,0.816496580927726,3.6666666666666665,3.44,2.02,1.42,109.33333333333333,83.0,3.0,18.0,1.2483056984100016
8.16550500323912,2,3.48999999999999,66.4939024,13.522216027310876,4.6808,6.5,2.0,16.5,0.8660254037844386,3.0,3.98,2.02,1.96,92.25,85.0,2.0,26.0,1.2371977277635031
5.7693387609188,2,3.65333333333333,50.6620693333333,14.581626908904218,1.81379999999999,6.666666666666667,2.0,16.666666666666668,0.7453559924999298,2.6666666666666665,3.98,2.02,1.96,85.16666666666667,85.0,2.0,40.0,0.8526116395446502
5.32451298395006,2,2.5,147.4234525,45.976487041579,2.5349,6.5,2.0,16.5,0.8660254037844386,5.25,2.66,2.02,0.6400000000000001,138.75,23.0,2.0,26.0,0.8067443915075848
7.58848827566523,3,2.70666666666666,117.294756666666,25.666841494232333,1.47299999999999,6.0,2.0,16.0,0.816496580927726,4.333333333333333,3.44,2.02,1.42,120.66666666666667,83.0,3.0,18.0,1.2440144714205297
7.44715658869382,3,3.07333333333333,66.6470783333333,14.860715754959166,2.39399999999999,6.0,2.0,16.0,0.5773502691896257,3.1666666666666665,3.44,2.02,1.42,96.83333333333333,83.0,3.0,36.0,1.220845342408823
11.9642832840958,3,2.26666666666666,144.4208,20.044358256579667,0.688999999999999,6.666666666666667,4.0,13.333333333333334,3.0912061651652345,5.0,2.58,2.02,0.56,131.33333333333334,54.0,3.0,20.0,1.7681206823786895
12.472296142674,3,2.25666666666666,160.052466666666,21.30909742403792,0.5346,6.666666666666667,4.0,13.333333333333334,3.0912061651652345,5.333333333333333,2.55,2.02,0.5299999999999998,136.33333333333334,39.0,3.0,20.0,1.8431964742867981
4.60029508734592,3,3.65333333333333,47.3074691555555,17.076274278765055,2.3847,6.888888888888889,3.0,16.88888888888889,0.7370277311900889,2.6666666666666665,3.98,2.02,1.96,82.33333333333333,85.0,3.0,62.0,0.6582298217188121
9.36223299900499,2,2.96666666666666,80.3263999999999,14.247148654975165,1.1596,5.666666666666667,1.0,15.666666666666666,0.4714045207910317,3.3333333333333335,3.44,2.02,1.42,100.66666666666667,83.0,2.0,17.0,1.6235086125442177
9.20086691827383,3,3.14666666666666,81.3260677333333,14.677433529219334,3.7632,6.0,2.0,16.0,0.816496580927726,3.3333333333333335,3.98,2.02,1.96,100.0,85.0,3.0,18.0,1.5083388390612837
6.27818076972673,4,2.99263157894736,58.7102361052631,15.528485756924553,3.6994,5.333333333333333,2.0,15.333333333333334,0.6666666666666666,3.2222222222222223,3.44,2.02,1.42,105.88888888888889,102.0,4.0,48.0,1.1554933932012388
3.61015599913353,4,3.01444444444444,29.2153437777777,13.437984313916834,4.9887,5.444444444444445,5.0,14.88888888888889,3.3975299669823675,2.388888888888889,3.44,2.02,1.42,83.83333333333333,119.0,4.0,98.0,0.6511303405250856
3.80657395231028,3,3.05649999999999,29.3920404999999,12.821669067460874,5.0993,5.7,1.0,15.7,0.45825756949558405,2.45,3.44,2.02,1.42,86.4,83.0,3.0,114.0,0.6563058538466
6.86790649173953,3,2.99499999999999,50.6586269999999,12.248365538318625,3.7758,5.666666666666667,1.0,15.666666666666666,0.4714045207910317,2.8333333333333335,3.44,2.02,1.42,93.0,83.0,3.0,34.0,1.1909664436542537
6.87688414249528,4,2.9675,65.89389525,15.911186672016562,3.3519,5.5,2.0,15.5,0.7071067811865476,3.125,3.44,2.02,1.42,100.75,102.0,4.0,44.0,1.2280150254455857
4.14409713123656,3,2.42166666666666,61.3690269999999,24.590559435637918,1.5094,5.666666666666667,1.0,15.666666666666666,0.4714045207910317,3.5,2.58,2.02,0.56,112.33333333333333,54.0,3.0,34.0,0.7186295603300392
8.26732665382387,4,2.838,105.616639999999,21.2136962946672,1.51019999999999,5.6,3.0,15.6,1.0198039027185568,4.0,3.44,2.02,1.42,118.2,102.0,4.0,28.0,1.450408184881381
7.83673709250511,4,2.878,96.72644,20.4955239020015,2.07369999999999,5.6,3.0,15.6,1.0198039027185568,3.8,3.44,2.02,1.42,115.2,102.0,4.0,28.0,1.374866156579844
8.29069059039695,4,2.778,115.016733999999,23.0366551540304,1.7164,5.6,3.0,15.6,1.0198039027185568,4.2,3.44,2.02,1.42,122.0,102.0,4.0,28.0,1.4545071211222722
9.48395650109291,3,2.29333333333333,114.6503,20.0740378897215,0.340399999999999,6.666666666666667,4.0,13.333333333333334,3.0912061651652345,4.666666666666667,2.58,2.02,0.56,131.0,54.0,3.0,20.0,1.4015699262698882
10.173192952383,3,2.28333333333333,130.281966666666,21.265525615809917,0.237999999999999,6.666666666666667,4.0,13.333333333333334,3.0912061651652345,5.0,2.55,2.02,0.5299999999999998,136.0,39.0,3.0,20.0,1.5034275299088176
6.21286425918737,3,2.52,106.983133333333,28.59384415240908,2.032,6.0,2.0,16.0,0.816496580927726,4.333333333333333,2.96,2.02,0.94,124.0,54.0,3.0,18.0,1.0185023375717
5.6489617772573,3,2.58666666666666,92.1661333333333,27.09267137080383,1.9636,6.0,2.0,16.0,0.816496580927726,4.0,3.16,2.02,1.1400000000000001,119.0,57.0,3.0,18.0,0.9260593077470984
8.0468630402421,2,2.035,165.3702,34.1255562792819,0.1101,5.0,0.0,15.0,0.0,5.5,2.05,2.02,0.029999999999999805,148.0,16.0,2.0,10.0,1.5778162824004118
4.06038051621187,4,3.055,33.6496638823529,13.761415027854559,2.2741,5.444444444444445,1.0,15.444444444444445,0.49690399499995325,3.5555555555555554,3.44,2.02,1.42,108.66666666666667,83.0,4.0,49.0,0.7323331592366098
4.74243721967412,3,3.65708333333333,39.7595193333333,13.92158336821896,2.1691,6.666666666666667,2.0,16.666666666666668,0.7453559924999298,2.5416666666666665,3.98,2.02,1.96,83.16666666666667,85.0,3.0,160.0,0.7008527910848452
8.36875631055132,3,2.97166666666666,65.7896666666666,13.0540677281825,2.4246,5.666666666666667,1.0,15.666666666666666,0.4714045207910317,3.1666666666666665,3.44,2.02,1.42,98.0,83.0,3.0,34.0,1.4512294180146796
6.31863964227309,3,2.57666666666666,107.7978,28.32927154066,1.8404,6.0,2.0,16.0,0.816496580927726,4.333333333333333,3.16,2.02,1.1400000000000001,124.0,57.0,3.0,18.0,1.035842564307064
5.57529825809515,4,3.00833333333333,61.8986,18.435792797023208,3.52719999999999,6.0,2.0,16.0,0.5773502691896257,3.1666666666666665,3.44,2.02,1.42,98.5,83.0,4.0,36.0,0.913983320999205
6.31586867650306,3,2.36,138.828133333333,36.50005260571533,1.2364,6.0,2.0,16.0,0.816496580927726,5.0,2.96,2.02,0.94,137.66666666666666,42.0,3.0,18.0,1.0353883076234525
5.93948490262305,3,2.42666666666666,124.011133333333,34.670570759831,1.5135,6.0,2.0,16.0,0.816496580927726,4.666666666666667,3.16,2.02,1.1400000000000001,132.66666666666666,57.0,3.0,18.0,0.9736860496103362
6.36795149287374,3,2.26,154.494956666666,40.28688211974733,1.2325,6.0,2.0,16.0,0.816496580927726,5.333333333333333,2.66,2.02,0.6400000000000001,144.0,23.0,3.0,18.0,1.0439264742415968
12.4068381718002,3,2.10666666666666,176.2658,23.5915261368345,0.460799999999999,6.666666666666667,4.0,13.333333333333334,3.0912061651652345,5.666666666666667,2.2,2.02,0.18000000000000016,145.0,20.0,3.0,20.0,1.833522882532049
5.93415388441621,4,3.08888888888888,49.6203888888888,13.885146198562138,2.8005,5.777777777777778,1.0,15.777777777777779,0.41573970964154905,2.7777777777777777,3.44,2.02,1.42,90.22222222222223,83.0,4.0,52.0,1.0095913981048372
7.98365530997039,3,2.98,66.7629999999999,13.886191900715543,2.2024,5.833333333333333,1.0,15.833333333333334,0.3726779962499649,3.1666666666666665,3.44,2.02,1.42,98.5,83.0,3.0,35.0,1.3455598837028748
10.3086971040984,3,2.13333333333333,146.4953,23.597663823741,0.162,6.666666666666667,4.0,13.333333333333334,3.0912061651652345,5.333333333333333,2.28,2.02,0.2599999999999998,144.66666666666666,21.0,3.0,20.0,1.5234527740046897
3.99522248875189,1,2.96,79.904,33.21059439146675,1.68739999999999,7.0,0.0,17.0,0.0,4.0,2.96,2.96,0.0,114.0,0.0,1.0,7.0,0.5627073927819564
3.37261364343779,1,2.96,79.904,39.341510058756,1.32619999999999,7.0,0.0,17.0,0.0,4.0,2.96,2.96,0.0,114.0,0.0,1.0,7.0,0.4750160061179986
3.60949931128658,2,3.248,41.56124,19.120120749306626,1.7587,6.4,1.0,16.4,0.4898979485566356,2.8,3.44,2.96,0.48,89.4,41.0,2.0,32.0,0.5553075863517816
2.80435060210488,4,3.63777777777777,28.205574,16.701355917381527,1.5015,6.636363636363637,2.0,16.636363636363637,0.642824346533225,2.5454545454545454,3.98,2.96,1.02,83.45454545454545,43.0,4.0,73.0,0.4163003592868243
2.41908047163826,2,3.06,57.6785,39.5924830429575,1.783,7.0,0.0,17.0,0.0,3.5,3.16,2.96,0.20000000000000018,106.5,15.0,2.0,14.0,0.34071555938567044
3.11214552114122,2,3.06,57.6785,30.77536121054075,1.7759,7.0,0.0,17.0,0.0,3.5,3.16,2.96,0.20000000000000018,106.5,15.0,2.0,14.0,0.4383303550903127
3.63482469507409,2,3.72499999999999,34.2248024,15.635312896625624,2.211,7.0,0.0,17.0,0.0,2.5,3.98,2.96,1.02,81.75,43.0,2.0,28.0,0.5119471401512803
3.28115102941252,2,3.81,29.1493359999999,14.752021702005,3.4507,7.0,0.0,17.0,0.0,2.3333333333333335,3.98,2.96,1.02,78.16666666666667,43.0,2.0,42.0,0.4621339478045803
2.92302935885478,3,3.264,28.38178,16.1233599405622,2.208,6.0,2.0,16.0,0.6324555320336759,2.4,3.44,2.96,0.48,81.6,41.0,3.0,30.0,0.47918514079586566
3.29723503262811,3,3.455,32.7253008,16.4809726655495,2.89799999999999,6.5,1.0,16.5,0.5,2.5,3.98,2.96,1.02,82.75,43.0,3.0,26.0,0.4995810655497137
2.1761568056275,1,2.55,12.0107,9.164889470971,1.37619999999999,4.0,0.0,14.0,0.0,2.0,2.55,2.55,0.0,77.0,0.0,1.0,4.0,0.5307699525920733
4.0333578830579,3,2.66714285714285,69.6655285714285,28.68139528954732,1.5997,5.75,3.0,15.75,1.0897247358851685,3.5,2.96,2.55,0.41000000000000014,106.25,40.0,3.0,23.0,0.6894628859928035
3.05404288154776,2,2.878,66.32534,36.06230247812088,2.9265,6.4,3.0,16.4,1.2000000000000002,3.6,2.96,2.55,0.41000000000000014,106.6,37.0,2.0,32.0,0.4698527510073477
1.89432175978201,2,3.038,30.76454,26.967815970836124,4.5103,6.4,3.0,16.4,1.2000000000000002,2.8,3.16,2.55,0.6100000000000003,94.6,22.0,2.0,32.0,0.29143411688953996
2.37913040820563,2,3.694,17.60086256,12.2847069609692,9.0653,6.4,3.0,16.4,1.2000000000000002,2.0,3.98,2.55,1.4300000000000002,72.2,6.0,2.0,32.0,0.3660200628008662
1.7597904011397,2,3.14333333333333,14.6698333333333,13.842461789067833,6.6332,5.333333333333333,2.0,15.333333333333334,0.9428090415820634,2.0,3.44,2.55,0.8900000000000001,74.33333333333333,4.0,2.0,16.0,0.3238878038907424
5.97104221347089,3,2.66,45.6874285714285,12.705614410864143,0.9283,3.75,5.0,11.25,5.717298313014636,3.25,3.44,1.0,2.44,121.75,124.0,3.0,15.0,1.5509200554469842
1.94738067821335,3,2.68181818181818,34.3331888363636,29.27604344726409,5.42139999999999,5.5,5.0,13.833333333333334,5.489889697333535,3.1666666666666665,3.16,1.0,2.16,122.66666666666667,98.0,3.0,33.0,0.34774654968095536
2.37208006204665,3,2.07714285714285,31.7572967428571,22.231219230274824,3.4146,4.25,4.0,11.75,5.7608593109014565,3.25,2.58,1.0,1.58,136.0,95.0,3.0,17.0,0.5453057613900345
3.81981092529276,3,2.06,58.5544396,25.454645892248642,2.8458,4.25,4.0,11.75,5.7608593109014565,3.75,2.55,1.0,1.5499999999999998,143.5,80.0,3.0,17.0,0.8781174540902897
4.57208702975882,3,2.88888888888888,31.7686222222222,11.538065209322887,3.3115,5.0,4.0,13.0,5.513619500836088,2.8,3.44,1.0,2.44,107.0,124.0,3.0,25.0,0.8964876528938863
4.55350771160806,3,3.58933333333333,44.1327984266666,16.094018182739067,1.52989999999999,5.625,6.0,14.375,5.072905971925756,2.75,3.98,1.0,2.98,95.875,126.0,3.0,45.0,0.795372526045076
9.04781247049679,3,2.83428571428571,71.1441054285714,13.057030835649572,1.6618,3.75,5.0,11.25,5.717298313014636,3.5,3.44,1.0,2.44,121.75,124.0,3.0,15.0,2.3500811611679975
2.54039016254096,3,2.80235294117647,15.5845882352941,10.186946077485956,5.826,4.555555555555555,4.0,13.444444444444445,4.2716406192757965,2.2222222222222223,3.44,1.0,2.44,89.77777777777777,124.0,3.0,41.0,0.5456685313333806
2.68713518177083,3,2.036,17.14428,10.5944601901151,0.475099999999999,3.0,2.0,9.666666666666666,5.436502143433364,2.6666666666666665,2.55,1.0,1.5499999999999998,118.66666666666667,120.0,3.0,9.0,0.8668178005712355
1.29715881240022,3,2.0752,7.2762112,9.314536384388761,4.8911,2.0,2.0,5.333333333333333,5.436502143433364,2.3333333333333335,2.2,1.0,1.2000000000000002,105.33333333333333,160.0,3.0,6.0,0.6176946725715333
1.0664392595719,3,2.06181818181818,6.34213818181818,9.875263051467273,4.9736,1.5,2.0,3.1666666666666665,4.412734098291242,1.6666666666666667,2.2,1.0,1.2000000000000002,71.16666666666667,160.0,3.0,9.0,0.6665245372324374
2.87456596992647,3,2.69142857142857,17.9567999999999,10.373033085021001,6.2272,4.25,4.0,11.75,5.7608593109014565,2.5,3.44,1.0,2.44,106.25,124.0,3.0,17.0,0.6608197632014874
3.8993810882124,3,1.7,41.5891127999999,17.71059175477854,0.661399999999999,3.0,3.0,6.333333333333333,6.128258770283413,3.3333333333333335,2.18,1.0,1.1800000000000002,142.66666666666666,85.0,3.0,9.0,1.2578648671652903
2.70568199692973,3,2.044,17.2231528,10.5702436971065,2.0774,3.0,3.0,6.333333333333333,6.128258770283413,2.6666666666666665,3.04,1.0,2.04,128.0,122.0,3.0,9.0,0.8728006441708807
2.48198986071236,3,1.704,24.0099776,16.06352484516104,0.7359,3.0,3.0,6.333333333333333,6.128258770283413,3.0,2.19,1.0,1.19,139.66666666666666,87.0,3.0,9.0,0.8006418905523742
7.039315956824,3,2.68571428571428,74.5766285714285,17.592249866000873,2.6093,4.75,4.0,12.25,5.931905258852336,3.5,3.44,1.0,2.44,124.75,124.0,3.0,19.0,1.4514053519224743
5.66446888752923,3,1.748,82.94864,24.3163939949574,0.216399999999999,3.0,3.0,9.666666666666666,5.557777333511022,4.333333333333333,2.18,1.0,1.1800000000000002,154.66666666666666,78.0,3.0,9.0,1.8272480282352355
4.82122603419659,3,1.752,65.3695047999999,22.5147329153972,0.819599999999999,3.0,3.0,9.666666666666666,5.557777333511022,4.0,2.19,1.0,1.19,151.66666666666666,87.0,3.0,9.0,1.555234204579545
5.80650052445906,3,1.696,101.684,29.079521087942,0.102,3.0,3.0,9.666666666666666,5.557777333511022,4.666666666666667,2.05,1.0,1.0499999999999998,161.66666666666666,57.0,3.0,9.0,1.8730646853093742
2.67103298287639,3,3.10666666666666,22.9978222222222,14.29738327639503,4.7579,5.4,5.0,13.4,5.71314274283428,2.6,3.44,1.0,2.44,103.0,124.0,3.0,27.0,0.48564236052298
5.63943569707416,3,2.64571428571428,31.7059985714285,9.335871903058678,1.6139,5.75,7.0,10.75,5.80409338312195,3.0,3.44,1.0,2.44,117.0,124.0,3.0,23.0,0.964006102063959
5.00275218197056,3,2.65142857142857,33.0239428571428,10.96147585424693,0.6713,6.25,9.0,11.25,5.717298313014636,3.0,3.44,1.0,2.44,117.75,124.0,3.0,25.0,0.7878349892867024
5.15546071128589,3,1.97142857142857,71.8365714285714,23.13807435417175,1.5692,4.25,4.0,9.25,6.7592529172978875,4.0,2.58,1.0,1.58,144.25,95.0,3.0,17.0,1.1851633819048024
5.12005611897308,3,1.93294117647058,102.024470588235,33.08862544165353,0.737,4.555555555555555,4.0,13.444444444444445,4.2716406192757965,4.555555555555555,2.1,1.0,1.1,146.33333333333334,62.0,3.0,41.0,1.0997733907102083
4.76303574983318,3,1.796,65.87344,22.9654838461294,0.681,3.3333333333333335,3.0,10.0,5.715476066494082,4.0,2.18,1.0,1.1800000000000002,150.33333333333334,78.0,3.0,10.0,1.387291965970829
3.82732069831496,3,1.8,48.2943048,20.9531905309097,0.1778,3.3333333333333335,3.0,10.0,5.715476066494082,3.6666666666666665,2.19,1.0,1.19,147.33333333333334,87.0,3.0,10.0,1.1147536014509591
3.31974144732121,3,2.13428571428571,43.9691428571428,21.99342346317875,2.74709999999999,4.25,4.0,11.75,5.7608593109014565,3.5,2.58,1.0,1.58,134.0,95.0,3.0,17.0,0.7631589534071748
4.61028038377969,3,2.11714285714285,70.7662857142857,25.488727852688392,1.92249999999999,4.25,4.0,11.75,5.7608593109014565,4.0,2.55,1.0,1.5499999999999998,141.5,80.0,3.0,17.0,1.0598345709838368
1.76986387268954,3,2.26857142857142,10.3033085714285,9.666871369091357,2.6985,2.25,4.0,4.75,5.931905258852336,2.0,3.04,1.0,2.04,86.5,160.0,3.0,9.0,0.7531335628466127
2.29585215221543,3,2.456,14.818536,10.71791924774104,4.1119,3.0,5.0,6.333333333333333,6.847546194724712,2.3333333333333335,3.44,1.0,2.44,102.33333333333333,160.0,3.0,9.0,0.7405974684565904
5.04963486752382,3,1.96857142857142,71.1712342857142,23.4041902137615,1.55269999999999,4.25,4.0,9.25,6.7592529172978875,4.0,2.58,1.0,1.58,144.25,95.0,3.0,17.0,1.160835601729614
4.59704174130024,3,2.99555555555555,43.3203711111111,15.648143449152943,3.5614,5.4,5.0,13.4,5.71314274283428,3.0,3.44,1.0,2.44,109.8,124.0,3.0,27.0,0.8358257711454982
4.43209706650664,3,1.78799999999999,66.3323048,24.8522046889275,0.4085,3.3333333333333335,3.0,10.0,5.715476066494082,4.0,2.19,1.0,1.19,158.0,87.0,3.0,10.0,1.2909020582058173
5.46882314660442,3,1.98,74.0388571428571,22.480963716748896,1.5804,4.25,4.0,9.25,6.7592529172978875,4.0,2.58,1.0,1.58,143.75,95.0,3.0,17.0,1.257200723357338
3.39083391972961,3,1.596,47.70624,23.3624167729548,1.2605,3.0,3.0,6.333333333333333,6.128258770283413,3.6666666666666665,2.18,1.0,1.1800000000000002,158.66666666666666,78.0,3.0,9.0,1.0938173934611646
5.54500431836735,3,1.532,101.32976,30.344796041339,0.3886,3.0,3.0,6.333333333333333,6.128258770283413,4.333333333333333,2.02,1.0,1.02,171.0,41.0,3.0,9.0,1.7887110704410805
3.86932509421213,3,1.544,66.4416,28.5137252004086,0.7931,3.0,3.0,6.333333333333333,6.128258770283413,4.0,2.05,1.0,1.0499999999999998,165.66666666666666,57.0,3.0,9.0,1.2481693852297193
2.57183940065842,3,3.08,18.2319777777777,11.771695912906639,3.6398,5.0,4.0,13.0,5.513619500836088,2.4,3.44,1.0,2.44,98.2,124.0,3.0,25.0,0.5042822354232196
9.02213605303809,3,1.956,97.2919048,17.906736036187933,0.494299999999999,5.333333333333333,7.0,8.666666666666666,5.312459150169743,4.333333333333333,2.2,1.0,1.2000000000000002,147.66666666666666,87.0,3.0,16.0,1.6605158379824707
2.87275986484894,3,2.89111111111111,22.002436,12.718050326941402,5.4963,5.0,4.0,13.0,5.513619500836088,2.6,3.44,1.0,2.44,105.2,124.0,3.0,25.0,0.563286248009596
6.76083780774277,3,2.76,44.2695142857142,10.873098870475392,0.823399999999999,5.75,7.0,10.75,5.80409338312195,3.25,3.44,1.0,2.44,119.5,124.0,3.0,23.0,1.1556987705543198
5.24303215105325,3,2.86,42.1771555555555,13.358074583615778,2.69429999999999,5.0,4.0,13.0,5.513619500836088,3.0,3.44,1.0,2.44,111.2,124.0,3.0,25.0,1.0280455198143628
2.93863183336667,3,2.00571428571428,36.892832,20.84711263177368,1.28629999999999,4.25,4.0,9.25,6.7592529172978875,3.5,2.58,1.0,1.58,140.75,95.0,3.0,17.0,0.675547547900384
5.24324576208102,3,1.97428571428571,72.3152028571428,22.902267965736034,1.56789999999999,4.25,4.0,9.25,6.7592529172978875,4.0,2.58,1.0,1.58,144.0,95.0,3.0,17.0,1.2053438533519587
3.45427522681985,3,1.96571428571428,49.4499571428571,23.77158167359093,1.5361,4.25,4.0,9.25,6.7592529172978875,3.75,2.58,1.0,1.58,145.25,95.0,3.0,17.0,0.7940862590390461
5.09945801777137,3,1.732,64.14784,20.888493245122998,0.3873,3.0,3.0,9.666666666666666,5.557777333511022,4.0,2.18,1.0,1.1800000000000002,150.0,78.0,3.0,9.0,1.6449864573456032
5.36084960333345,3,2.07599999999999,39.78188,12.32255533557898,0.6376,3.0,3.0,9.666666666666666,5.557777333511022,3.3333333333333335,3.04,1.0,2.04,135.33333333333334,122.0,3.0,9.0,1.7293063236559516
4.06430880291523,3,1.736,46.5687048,19.026397193514562,0.875,3.0,3.0,9.666666666666666,5.557777333511022,3.6666666666666665,2.19,1.0,1.19,147.0,87.0,3.0,9.0,1.3110673557791064
3.22144646314508,4,2.68652173913043,25.509733347826,13.149344335605653,3.7416,3.125,5.0,6.875,6.392133837772798,3.5,3.44,1.0,2.44,157.25,124.0,4.0,50.0,0.9988981281070015
4.1587311649979,4,2.76915662650602,29.4440409638554,11.756706158494158,3.0963,4.266666666666667,4.0,12.044444444444444,5.452646882449967,3.1555555555555554,3.44,1.0,2.44,118.37777777777778,124.0,4.0,192.0,0.9523811828239467
3.05295239957736,4,2.69477272727272,23.4231152727272,12.740125911305773,5.13739999999999,4.909090909090909,4.0,12.636363636363637,5.784347645668475,2.590909090909091,3.44,1.0,2.44,106.31818181818181,124.0,4.0,216.0,0.6094823302241554
3.01049136968608,4,2.64097560975609,24.4554432195121,13.489232776393049,3.7477,4.878048780487805,4.0,12.439024390243903,5.938911703243054,2.658536585365854,3.44,1.0,2.44,109.36585365853658,124.0,4.0,200.0,0.6047532883739799
3.1627815611638,4,2.64024390243902,25.599223707317,13.440229816247902,3.74749999999999,4.878048780487805,4.0,12.439024390243903,5.938911703243054,2.682926829268293,3.44,1.0,2.44,109.73170731707317,124.0,4.0,200.0,0.6353456345306997
2.55471108638187,3,2.51964912280701,23.3435147438596,15.173073147316263,3.4332,4.491228070175438,4.0,12.56140350877193,5.311416184955972,2.6315789473684212,3.44,1.0,2.44,114.12280701754386,124.0,3.0,256.0,0.5564330604652908
4.15631190609965,3,1.47904761904761,74.4609304095238,29.748798134937857,1.17659999999999,3.3333333333333335,3.0,8.095238095238095,6.406133682092066,4.380952380952381,2.05,1.0,1.0499999999999998,170.0,57.0,3.0,70.0,1.2105762833299951
4.27794549307159,3,1.48857142857142,76.4962380952381,29.692989779977854,1.0841,3.3333333333333335,3.0,8.095238095238095,6.406133682092066,4.428571428571429,2.05,1.0,1.0499999999999998,169.61904761904762,62.0,3.0,70.0,1.2460035416713366
4.3335926530831,3,1.48714285714285,78.643619047619,30.134535527807618,0.8472,3.3333333333333335,3.0,8.095238095238095,6.406133682092066,4.476190476190476,2.05,1.0,1.0499999999999998,171.14285714285714,57.0,3.0,70.0,1.2622114523543009
3.0367826097609,3,1.69454545454545,40.5942545454545,22.197290426903184,0.6589,3.0,2.0,8.0,6.0,3.409090909090909,2.55,1.0,1.5499999999999998,145.5909090909091,120.0,3.0,66.0,0.9796072934712581
2.91428722903888,5,2.56015873015873,24.6227813428571,14.029876650713048,4.3301,4.698412698412699,5.0,12.793650793650794,5.37530724159531,2.6825396825396823,3.44,1.0,2.44,112.71428571428571,124.0,5.0,296.0,0.6073440139909013
4.06214807409715,3,1.4676923076923,74.1320591769231,30.30396187075077,0.5897,3.3076923076923075,3.0,7.923076923076923,6.4086664694895585,4.384615384615385,2.05,1.0,1.0499999999999998,170.80769230769232,57.0,3.0,86.0,1.1920524822406988
3.67958322317153,3,1.53038461538461,55.9597153846153,25.25375509019673,0.597399999999999,3.3076923076923075,3.0,7.923076923076923,6.4086664694895585,4.0,2.18,1.0,1.1800000000000002,161.6153846153846,78.0,3.0,86.0,1.079787401833632
2.64399315613345,3,1.52461538461538,36.7977471923076,23.110535151707886,0.0095,3.4615384615384617,5.0,7.6923076923076925,6.329231517145911,3.576923076923077,2.19,1.0,1.19,157.5,87.0,3.0,90.0,0.7423738883312063
3.34796097575498,5,2.64506024096385,27.2431728192771,13.512210295206145,0.0608,4.122448979591836,4.0,10.081632653061224,6.641971476116563,3.163265306122449,3.44,1.0,2.44,133.55102040816325,131.0,5.0,202.0,0.7928955428322574
1.86695629361604,3,1.83061728395061,12.4734661728395,11.094356063256258,2.9263,1.46,1.0,1.46,0.49839743177508455,2.3,2.2,1.0,1.2000000000000002,107.64,160.0,3.0,73.0,1.196766854882077
3.11438199812455,4,2.69142857142857,23.5130886593406,12.536805799281098,5.077,2.730769230769231,4.0,4.653846153846154,5.441594136423824,3.576923076923077,3.44,1.0,2.44,171.73076923076923,124.0,4.0,71.0,1.1001892928157377
6.13893121390064,3,1.49116279069767,117.509981395348,31.785649329410113,0.152,2.84375,3.0,6.28125,5.95417067587922,4.625,2.02,1.0,1.02,182.40625,49.0,3.0,91.0,2.085411877333551
3.87718990603629,3,1.55441860465116,57.020065116279,24.42079134639395,0.9742,2.84375,3.0,6.28125,5.95417067587922,4.0,2.18,1.0,1.1800000000000002,171.125,78.0,3.0,91.0,1.3170921124539414
4.41329658777504,3,1.5,76.6268372093023,28.83147647237407,0.6327,2.84375,3.0,6.28125,5.95417067587922,4.28125,2.05,1.0,1.0499999999999998,177.03125,63.0,3.0,91.0,1.4992090319405655
2.83029355056418,5,2.60266666666666,19.4810438133333,11.429568605609067,4.731,3.9,5.0,10.9,6.155485358604957,2.6,3.44,1.0,2.44,112.0,160.0,5.0,39.0,0.707573387641045
4.48515443247212,4,2.67333333333333,34.3689118133333,12.724404834175099,2.8373,4.8,4.0,13.466666666666667,4.631294515455574,2.8,3.44,1.0,2.44,107.8,124.0,4.0,72.0,0.9153376392800245
2.67975442035577,4,2.559375,18.2574772375,11.313444985904344,4.4883,4.0,5.0,10.875,6.489173676208705,2.25,3.44,1.0,2.44,94.875,160.0,4.0,64.0,0.6535986391111636
3.58633449847638,4,2.64653846153846,28.5845888,13.235192206767692,3.9161,4.6923076923076925,4.0,13.923076923076923,3.6995122019726305,2.6153846153846154,3.44,1.0,2.44,108.0,124.0,4.0,122.0,0.7483523030528563
2.37242322261725,5,2.54954545454545,14.7780063,10.343625266211568,4.1827,3.272727272727273,6.0,7.818181818181818,7.321427851527595,1.8636363636363635,3.44,1.0,2.44,72.95454545454545,160.0,5.0,72.0,0.7034138934983759
2.24731095574071,5,2.53590909090909,16.9143913,12.498051268633454,3.7769,3.272727272727273,6.0,7.818181818181818,7.321427851527595,1.9090909090909092,3.44,1.0,2.44,73.81818181818181,160.0,5.0,72.0,0.6663186122142266
